Ensembl_GeneID	Entrez_GeneID	HGNC_GeneSymbol	Inhi_GeneExpression_log2FPKM	Prec_GeneExpression_log2FPKM	ScrInhi_GeneExpression_log2FPKM	ScrPrec_GeneExpression_log2FPKM
ENSRNOG00000016151	316330	Ankrd23	1.47891914139875	1.58553358885793	1.41197188966053	1.43617040078138
ENSRNOG00000016150	300994	Ifrd2	4.30486148300085	4.10010636503507	4.1473167261398	4.23182390258383
ENSRNOG00000016152	306817	Dek	5.882194980553	5.83011263108542	5.95019403297522	5.92800984749572
ENSRNOG00000048659	498316	LOC498316	0	0	0	0
ENSRNOG00000052785	498290		4.44698667927861	4.37917089050273	4.47338285169836	4.45886737204099
ENSRNOG00000052787	363099	Rsl24d1	5.62523610629637	5.55741283567602	5.62660687002324	5.65809311598548
ENSRNOG00000052783	102547039	LOC102547039	0.408533250296131	0.575422441068439	0.405391420844409	0.565983263777225
ENSRNOG00000055782	102552009	LOC102552009	0.20398894165824	0.210986533096631	0.0664787653068346	0.0655303386253906
ENSRNOG00000035569	100314242	Mir181c	0.370155964667902	0	0.207675094569333	0.108031089439039
ENSRNOG00000012892	310836	Abca4	1.36707030839817	0.4585567517949	0.847561349807692	0.56325998494296
ENSRNOG00000051179	681059	Vps25	4.15203679348208	4.12627765843613	4.2566435781296	4.30046465346644
ENSRNOG00000013411	117021	Nup155	4.15993636605335	4.00388518225324	4.13268320107998	4.11873257623976
ENSRNOG00000013410	266602	Spink1l	0	0	0	0
ENSRNOG00000038909	192109	Pou3f3	0.0211495643163884	0.0150632592061446	0.0146016085296175	0.0229515753831203
ENSRNOG00000038902	499567	Rbis	5.84186674324503	6.02752356991451	6.13761712040472	6.132293533759
ENSRNOG00000040063	102551069	Krtap22-2	0	0	0	0
ENSRNOG00000040064	680703	Krtap16-5	0	0	0	0
ENSRNOG00000040068	685304	Krtap19-5	0	0	0	0
ENSRNOG00000055433	310641	Trim46	0.129761474208921	0.277954269786335	0.175081786053131	0.17729089692501
ENSRNOG00000012274	313668	Ddi2	2.92439445475892	2.83626191613554	2.81184983513223	2.86356144763316
ENSRNOG00000012270	306328	Med26	1.68692245495036	1.56165228897952	1.55823818699174	1.55004673057083
ENSRNOG00000012271	291841	Cnot1	4.92574724515109	4.66766303411708	4.85196071177864	4.81538917943922
ENSRNOG00000012273	361069	Dmtn	0.0796147871209749	0.027007959596869	0.0880099980612697	0.0281319726733853
ENSRNOG00000045722	104795674	Mir3084a	0.76821580919583	0.570612987360077	0.581323633513253	0.694417031150088
ENSRNOG00000045720	100125384	LOC100125384	0	0	0	0
ENSRNOG00000045721	103689971	LOC103689971	2.81194252187553	2.77492351205087	2.80754619954453	2.8517931578902
ENSRNOG00000012278	25443	Fgf10	0.858212842539791	0.652010070081918	0.822809011339417	0.751181581706417
ENSRNOG00000021469	288054	Ccdc14	1.80292709283681	1.68340382603511	1.80490238499851	1.79017477030884
ENSRNOG00000021468	60590	Grm8	0.27471390427919	0.353036114347826	0.355781259889338	0.28619069878872
ENSRNOG00000021463	25747	Ppara	1.48029051223965	1.50280563458918	1.52148303395771	1.43135059188811
ENSRNOG00000047388	308248	Vom2r4	0	0	0	0
ENSRNOG00000047382	405073	Olr1338	0	0	0	0
ENSRNOG00000047386	691397	Smg1	3.19646942360668	3.00500403479749	3.03610721080988	2.95070262050208
ENSRNOG00000047387	171105	Lnpep	2.66825335439332	2.603686487156	2.7307316450183	2.68574611410226
ENSRNOG00000056207	493810	Capza2	6.74865694165324	6.7589025401858	6.8807733647422	6.86063231342182
ENSRNOG00000056209	305000	Exo1	2.6028628787688	2.45536252048161	2.56551314592114	2.61876528875614
ENSRNOG00000056208	689349	Catsper1	0	0	0	0
ENSRNOG00000007400	300095	Srebf2	4.19819119408972	4.14628586808095	4.25895897149771	4.24749710870501
ENSRNOG00000007405	362358	Krba1	2.02668966694771	2.13171835196537	2.02353797013886	2.02424503341505
ENSRNOG00000007404	362578	Svbp	3.86687970781516	4.01039287013875	3.82926487743062	3.89740800233324
ENSRNOG00000007407	299739	Ndufa12	6.91128224155325	7.11743759655639	7.04556433253873	7.09556472625449
ENSRNOG00000007408	680751	Ebf4	0.33999958621064	0.189682493391445	0.0693727068253026	0.269801742944531
ENSRNOG00000046038	100912327	LOC100912327	0	0	0	0
ENSRNOG00000005734	500286	Ssuh2	0	0	0	0
ENSRNOG00000046032	296663	Olr397	0	0	0	0
ENSRNOG00000046031	103689996	LOC103689996	3.17919387306064	2.45320982785194	2.80674650652725	2.55851424453066
ENSRNOG00000053497	102548534	LOC102548534	0	0	0	0
ENSRNOG00000053494	100360872	Mcpt1l1	0	0	0	0
ENSRNOG00000053491	108352928	LOC108352928	0.273621874318254	0	0.193903306507535	0
ENSRNOG00000020736	353255	Nadsyn1	1.95477109490532	1.87694991997896	1.97644991283128	1.93112560407044
ENSRNOG00000020737	171102	Cdc25a	4.1044264043061	4.04022290730534	4.04304103419934	4.06997794211775
ENSRNOG00000020730	303554	Nbr1	5.02723597231575	4.8760861085296	4.9756721465788	4.96202379352106
ENSRNOG00000020731	140591	Ppfia3	0.0351785605159442	0.0744519131784444	0.0137324915528138	0.0356545686940535
ENSRNOG00000053498	362998	Dnajc22	2.79423568244648	2.97860057624598	2.89359788852883	2.89272075304022
ENSRNOG00000057556	312607	Pdzrn3	5.09590375087947	5.24056143217334	5.05706437067682	5.13159275561789
ENSRNOG00000057557	24684	Prlr	0	0	0	0
ENSRNOG00000057554	500120	Stk31	0	0	0	0
ENSRNOG00000003066	287357	Wnt9a	1.48706666901845	1.22147060557781	0.870486196957254	1.08548985940391
ENSRNOG00000044894	102466617	Scarna15	0.31757501450545	0	0	0
ENSRNOG00000003065	360477	Glyr1	4.73133269164869	4.67654888079596	4.66646062414733	4.75316507427102
ENSRNOG00000047854	100909593	LOC108348072	1.52828200200782	1.53373060268721	1.42946589285911	1.47189547190868
ENSRNOG00000058068	338458	Obscn	3.0625504991915	3.09805544134563	2.99997693899612	2.93357137422336
ENSRNOG00000027469	291655	Pcdhb4	0.318138941228949	0.375908186550805	0.368089880311572	0.383633364446154
ENSRNOG00000008663	311257	Nat10	3.43007240761154	3.23846933424641	3.27790866323194	3.30365997544758
ENSRNOG00000010128	65192	Slc27a2	0	0	0	0
ENSRNOG00000060765	108352523	LOC108352523	0	0	0	0
ENSRNOG00000010121	161452	Lef1	1.3314298198044	1.25541037837659	1.36373024749689	1.41009401501897
ENSRNOG00000010126	314300	Riox1	2.93339146866408	2.76717638954669	2.75174616720214	2.8416844318449
ENSRNOG00000010124	361970	Trim2	2.02845385416313	2.15272002707919	2.08542577952941	2.06007599473144
ENSRNOG00000010125	365668	Mtrex	4.80396550923714	4.71877680944563	4.84153178803148	4.78811391905644
ENSRNOG00000016983	29557	Myh7	10.5844760224163	10.7061996641193	10.5306810357167	10.5609024191162
ENSRNOG00000016980	293504	Qprt	1.282326617724	1.15770364189336	1.44577473834728	1.35353343655061
ENSRNOG00000016987	307248	Pstpip2	0.616280652768765	0.50386688753577	0.497372549825014	0.638599441048899
ENSRNOG00000016984	362164	Atg13	3.99373874423899	3.84800446684822	3.96197808008688	4.0666385127458
ENSRNOG00000027175	363886	Cnpy4	5.07562545441697	4.95275570506761	4.95889840235127	4.96631730341203
ENSRNOG00000027171	103690051	NEWGENE_1304700	2.19550805718202	2.12995752421538	2.15089177913746	2.11360028404351
ENSRNOG00000042449	691031	Cdc42se2	3.48814219230325	3.53319005882727	3.56269388477155	3.55138137327133
ENSRNOG00000017581	310377	RGD1306227	2.20891411908187	2.27389831623486	2.45869988813135	2.30717334576526
ENSRNOG00000017583	296648	Mapkap1	3.65977058647387	3.69034959115102	3.69972104908516	3.64198392298362
ENSRNOG00000059338	102549714	LOC102549714	1.88274626113209	0	0	1.98318751446627
ENSRNOG00000017586	685273	LOC685273	5.26164422269177	5.48120307490872	5.34370820619706	5.40712250388134
ENSRNOG00000059334	306129	Fbxl3	3.93236311249613	3.91106797946791	3.92869268759538	3.905343196522
ENSRNOG00000059337	404789	Olr795	0	0	0	0
ENSRNOG00000047813	100912408	Olr281	0	0	0	0
ENSRNOG00000047816	84485	Ccs	4.71249347752589	4.91052738426973	4.74879878594867	4.7414406336621
ENSRNOG00000047817	306038	Enox1	1.03182537680367	1.04675254744592	1.19218092680543	1.06859435121651
ENSRNOG00000047814	100526610	Mir3594	0.78642734950788	0.788374903042633	0.810507998915323	0.707642149033332
ENSRNOG00000047815	679789	Olfr1330-ps1	0	0	0	0
ENSRNOG00000011293	290706	Hpf1	4.41764670804568	4.52619577201566	4.45794514905838	4.46722730362716
ENSRNOG00000011292	84352	NEWGENE_621351	9.55001210054142	9.51037643628715	9.50874969192556	9.54799175694516
ENSRNOG00000011290	292995	Tm2d3	1.79793459122736	1.43523717645808	1.38661741920608	1.8290486867547
ENSRNOG00000011296	361416	Cenpn	3.40146309484782	3.31766633384107	3.56695988650557	3.46524265970348
ENSRNOG00000011295	296558	Anapc2	4.95298000263533	4.97203698588645	4.86773089916569	4.93837246188244
ENSRNOG00000011294	310960	Usp33	4.36337955428436	4.27752082686141	4.35468206465957	4.38459973625721
ENSRNOG00000055843	100359821	LOC100911224	0	0	0	0
ENSRNOG00000055849	289439	Lpcat2b	0	0	0	0
ENSRNOG00000023410	503164	Apol9a	6.66616376054596	6.14961372147306	6.49286699615376	6.3268636108129
ENSRNOG00000023411	308556	Vsig10l	1.7774002952767	1.78617047923311	1.71960718724192	1.78798615927939
ENSRNOG00000023412	680558	Tmem241	1.68451970164809	1.70959846366438	1.59949286589522	1.68949723687732
ENSRNOG00000061748	104795672	Mir1896	0	0.246465414054515	0.501501967840654	0.382124165070349
ENSRNOG00000017631	316435	Cyp20a1	4.97844682750634	4.75106535698899	5.01209590743526	4.96145053321997
ENSRNOG00000017637	114508	Fbp2	0	0.050937772175993	0	0.0440568370868816
ENSRNOG00000017635	365382	Inpp5a	5.35499403363715	5.53462622910687	5.37663416956788	5.42138717633067
ENSRNOG00000011748	295211	S100a5	0.54438458121887	0.247527653851142	0.53113703101132	0.787886117263167
ENSRNOG00000011745	29668	Psma1	6.77497691661698	6.76661937713779	6.81244304978071	6.79924728310232
ENSRNOG00000011747	300441	Tmem205	3.04195765203936	3.35546847754752	3.21166036097802	3.32278103823884
ENSRNOG00000011740	316370	Poglut2	4.02000528098208	3.90303770151655	4.1261229421838	4.0813939630099
ENSRNOG00000061298	102555239	LOC102555328	0	0	0	0
ENSRNOG00000061299	100134871	Hbb-bs	0	0	0.0740744325126542	0
ENSRNOG00000061294	100909833	LOC100909833	0.033890504866264	0.0659489053219487	0	0
ENSRNOG00000025151	685277	Ildr2	3.77267199166707	3.91066985105034	3.63333948960422	3.67655512708718
ENSRNOG00000025156	100911130	Timm17b	4.70574440783469	4.63184939983844	4.71372534563576	4.78658783091217
ENSRNOG00000025155	304286	Lmtk2	2.9906948081949	3.04540784117509	2.95224522266368	2.94711234095574
ENSRNOG00000025154	100359574	LOC100359574	5.65070109938237	5.6783607010104	5.62868733347338	5.67042234937739
ENSRNOG00000060167	100911999	Olr1225	0	0	0	0
ENSRNOG00000021817	362418	Irak2	1.08546803421726	0.851659521784299	1.00067686647661	0.904710332091612
ENSRNOG00000021814	500592	Tnfrsf25	0.193989395691806	0.0908038402063491	0.161242636349212	0.118855311558779
ENSRNOG00000021815	303369	Lig3	3.43165318348804	3.22134867175479	3.3774433170733	3.34346267546815
ENSRNOG00000021812	680712	Scx	4.11630875061414	4.62717383189216	4.02753823074699	4.08479897864894
ENSRNOG00000016213	361877	Ssbp2	4.43983263762296	4.27059456085306	4.33603195830297	4.3143282572201
ENSRNOG00000016210	293180	Micalcl	0.590186344676357	0.70340798708399	0.641260357436701	0.728368711727313
ENSRNOG00000016216	364835	Sft2d3	2.27500824596464	2.30937005938393	2.1807384485589	2.32053321905485
ENSRNOG00000016217	114300	Gtpbp4	4.21064557240155	4.08682039297054	4.20866683692806	4.11288095119468
ENSRNOG00000016214	362029	Agl	4.27603532686696	4.41824969621324	4.3514041920605	4.33483201045721
ENSRNOG00000058883	690912	NEWGENE_1589866	0	0	0	0
ENSRNOG00000016219	29142	Vnn1	4.25039309521161	4.08989212620733	4.42863444224728	4.48359474331229
ENSRNOG00000018468	309447	Ldb1	4.74716805903633	4.81922843462386	4.6458667881195	4.73432179178323
ENSRNOG00000003185	289312	Acbd3	4.9722065954491	4.89936467093468	4.96866172452171	4.92678752032553
ENSRNOG00000017560	81517	Mdk	4.18632727472188	4.78480655368538	4.27736756314458	4.29106064353186
ENSRNOG00000024280	292266	Ccdc170	0	0	0	0
ENSRNOG00000024283	502976	RGD1561212	0	0.0316837347603208	0	0
ENSRNOG00000024288	361544	Etv2	0	0	0	0
ENSRNOG00000021104	81505	Emp3	7.35370416808941	7.32430828095153	7.50424356065534	7.53069546072889
ENSRNOG00000021106	361550	Gramd1a	3.7294498658731	3.73223666708404	3.6844622115313	3.6619303601993
ENSRNOG00000021100	310663	Tnfaip8l2	1.04651790778857	1.13178495517608	1.14686437856731	1.00293821072443
ENSRNOG00000021101	29744	Sema6c	0.813747018983361	0.723495866157697	0.840090889418155	0.792362899536967
ENSRNOG00000021102	29686	Scn1b	5.17174765620808	5.41557385056139	5.1179789603848	5.19443233153465
ENSRNOG00000021103	116595	Nrxn2	0.0403605687967385	0.0614977262235861	0.0541768579500995	0.046048547936277
ENSRNOG00000021108	365398	Slc22a12	0	0	0	0
ENSRNOG00000018464	316342	Lipt1	0.905884877543719	0.983399416315611	0.830092854558897	0.991062103845069
ENSRNOG00000048050	690137	Tmem120b	1.97925910686661	1.97259403266308	1.87214592706595	1.76922863096223
ENSRNOG00000048056	83623	LOC100911109	0	0	0	0.197966871179345
ENSRNOG00000004604	303740	Slc38a10	5.09092138518651	4.84787102499913	4.96474289738071	4.90630406689657
ENSRNOG00000009832	306009	Slc39a14	5.074130247526	4.67456953340606	4.87815517579308	4.95624533884768
ENSRNOG00000031325	79249	Abi1	4.93260384463185	4.75759982123617	4.95241798659181	4.87570209723244
ENSRNOG00000009830	308004	Fam204a	3.01921971006816	3.04005348502131	3.01859789494099	2.98595565201874
ENSRNOG00000009836	306137	Rbm26	3.6472472460668	3.64517720593461	3.59971163278701	3.54544008499687
ENSRNOG00000009837	679811	Tmem131l	2.8905631745763	2.93074716030114	3.00024732291664	2.93551467542754
ENSRNOG00000009835	310846	Tram1l1	1.26296457329057	0.994967786827642	1.21645155860864	1.14029341081483
ENSRNOG00000049989	500623	Wdcp	1.75048600992367	1.74276406666723	1.79244796167116	1.72666506954753
ENSRNOG00000004068	313929	Ncoa1	3.10575245811949	2.99188636297658	3.06345144977498	2.98999768861413
ENSRNOG00000031358	295340	Rplp0l1	0.181713803547436	0	0	0
ENSRNOG00000009788	246328	Serpina4	0	0	0	0
ENSRNOG00000009789	315969	Topbp1	3.5798322882542	3.45713198590613	3.61438628368868	3.59469442353875
ENSRNOG00000009785	289993	Cdkn3	5.24717532558664	5.41313766258681	5.39473410854028	5.43445749143072
ENSRNOG00000009787	685202	Efcc1	0	0.0544882191104832	0	0
ENSRNOG00000009781	116659	Dync1i2	5.81346450779456	5.79266802172817	5.91752283551644	5.90631762740681
ENSRNOG00000031356	405940	Olr544	0	0	0	0
ENSRNOG00000009783	171140	Camk2g	2.56169733459535	2.5006218659929	2.35248342923206	2.80616833326298
ENSRNOG00000054932	494262	Vom1r74	0	0	0	0
ENSRNOG00000037219	499151	RGD1562492	0	0	0	0
ENSRNOG00000037217	502584	Nudt17	0.0446590013432305	0.164054287504395	0.0584539613872324	0.079953457723577
ENSRNOG00000037214	685208	Spag5	0.406541498805674	0.480175160102661	0.744848966103683	0.569008212720936
ENSRNOG00000037211	360849	Kif14	2.11444165750824	1.96080179051623	2.0454796134151	2.15378326300818
ENSRNOG00000049724	367384	B3gntl1	1.11609590747073	1.05816621432355	1.06684184410057	1.12630474002129
ENSRNOG00000058500	103694908	LOC103694908	2.4538617306922	2.09456081984746	2.40271706084791	2.34539192661232
ENSRNOG00000049723	102547963	LOC102547963	0	0	0	0
ENSRNOG00000049720	100312724		0	0	0	0
ENSRNOG00000058503	405030	Olr348	0	0	0	0
ENSRNOG00000049728	405239	Olr714	0	0	0	0
ENSRNOG00000049729	405341	Olr1160	0	0	0	0
ENSRNOG00000005770	266803	Sostdc1	0	0	0	0
ENSRNOG00000005772	362540	Hacd4	1.91517108163355	1.8663656643534	2.06015814092841	1.89849214442422
ENSRNOG00000005775	500030	Phf14	3.6945626573801	3.6963780480775	3.71708289072864	3.69947359803738
ENSRNOG00000005776	314423	Bcl11b	0.474093041333124	0.569332623774707	0.422234210779789	0.456360128003937
ENSRNOG00000025909	361805	Uqcc2	6.14685629190894	6.36992791534941	6.1438047515587	6.3272484424753
ENSRNOG00000002928	303179	Guk1	6.56482824506059	6.79082050730718	6.61811844122433	6.71508802361668
ENSRNOG00000002921	79254	Akap4	0.0399677850958446	0.0303843676346263	0.0915394226770374	0.117149458385409
ENSRNOG00000002923	302399	Zcchc13	0	0	0	0
ENSRNOG00000002922	29316	Adora2b	1.42212412248855	0.917393225337745	1.11753614028617	1.34796916834408
ENSRNOG00000002925	29391	Tsx	0	0	0	0
ENSRNOG00000002926	498272	Uap1	6.0774104405604	5.22452694762643	6.03490723425411	6.03358078579847
ENSRNOG00000059510	100910792		1.33501669147268	1.11425236213123	1.45458856015719	1.46468605157238
ENSRNOG00000048095	499084	RGD1564801	3.24796465232662	3.15373472786567	3.18903643030872	3.23235906269201
ENSRNOG00000048092	404798	Olr772	0	0	0	0
ENSRNOG00000012036	116548	Pcsk5	0.860420356836499	0.822927577296558	0.796224902241722	0.962699708715955
ENSRNOG00000012037	29750	Galnt7	2.8441644342403	2.6000639333717	2.72986998879748	2.78272196328895
ENSRNOG00000018467	363219	Mitd1	4.7563120727091	3.87252840567021	4.5335667014819	4.25343465557247
ENSRNOG00000018466	287140	Prss34	0	0	0	0
ENSRNOG00000018463	102551208	Tctex1d4	0.0662284765098778	0	0.0354352105624658	0
ENSRNOG00000012034	292152	Ces2i	0	0	0	0
ENSRNOG00000018461	24629	Pdgfrb	4.84083599243473	4.62817984781343	4.72427336723567	4.67454710388261
ENSRNOG00000012035	297337	Rnf181	5.34244520536212	5.59471186183857	5.37921804257049	5.31750027142552
ENSRNOG00000026302	690329	Lrrn4cl	0.321603249147381	0.309547404223498	0.273770641937896	0.218318132451522
ENSRNOG00000000204	363113	Syncrip	5.69395772631434	5.59138510473701	5.65802651652394	5.66261474480046
ENSRNOG00000029172	100361944	LOC100361944	4.74493184620934	4.9086407850032	4.74050612013641	4.95030309639077
ENSRNOG00000002693	191575	Nme1	6.95758169327384	7.11421736684191	6.98298146528614	7.07597339718069
ENSRNOG00000002691	289101	Shcbp1l	0.106981469256085	0.0208823080734088	0	0.0615183349358625
ENSRNOG00000019738	310780	Gpr61	0	0	0	0
ENSRNOG00000002695	289307	Tfb2m	3.65157709492696	3.71713294097243	3.7355054925014	3.73903277649897
ENSRNOG00000019734	301250	Mrpl14	2.19910586667978	2.42925898765404	2.56720282044013	2.53427712669057
ENSRNOG00000019735	298452	Dph2	2.59004690807278	2.51233080013907	2.39657595067855	2.52667715421081
ENSRNOG00000019736	100911034	Nfs1	3.37981627765685	3.36437560322508	3.39151172884795	3.43548881076389
ENSRNOG00000019737	310630	Sema4a	0.96419812111029	1.00655537524534	0.993588779429449	1.00816230391047
ENSRNOG00000019730	65038	Inppl1	4.96238278782337	4.85899777493294	4.85418244397405	4.868654268219
ENSRNOG00000032192	306469	Cfap97	2.59334253548387	2.60726660385973	2.67762076913893	2.59970955865442
ENSRNOG00000032195	103695172	LOC103695172	0	0	0	0
ENSRNOG00000029179	266684	Cyp2d1	0.020283869787313	0	0.0634993951898472	0.0140359753477267
ENSRNOG00000008075	313365	Ift74	3.75160432458276	3.73653060759993	3.82934076518676	3.80136469195575
ENSRNOG00000008074	29680	Cyp11a1	0	0.0349916144838614	0	0
ENSRNOG00000012038	25323	Htr1d	0.0774051679787163	0	0	0.0412662342123393
ENSRNOG00000017109	293623	Rassf7	1.64951709169198	1.69432647507863	1.59213109133422	1.6090569706464
ENSRNOG00000008079	289827	Ugp2	5.65906505108762	5.68219357559661	5.78571144394013	5.74140356257993
ENSRNOG00000008078	116745	Kcnh6	0	0	0.0140159043136016	0
ENSRNOG00000050073	102465166	Mir3072	0	0	0	0
ENSRNOG00000012071	293195	Olr41	0	0	0	0
ENSRNOG00000029134	65096	Adgrl1	3.22774323835588	3.04738695941196	3.14193125242343	3.09825519089762
ENSRNOG00000012074	116465	Ifngr1	5.44036325194539	5.34231474684215	5.48568951596411	5.45453795037565
ENSRNOG00000026344	313892	Togaram2	1.22533662973616	1.08467390772621	1.07182865261057	1.02364420031248
ENSRNOG00000038297	500685	Plekhd1	0	0.065815730162796	0.0818642016799798	0.0419740347955624
ENSRNOG00000033245	408236	Mug2	0	0	0	0
ENSRNOG00000038291	364427	Lrrc63	0.100722056121858	0.100699757764306	0.0624006445220457	0.101366314630023
ENSRNOG00000038299	100363193	LOC100363193	0	0	0	0
ENSRNOG00000026231	679520	Awat1	0	0	0	0
ENSRNOG00000008691	84411	Ick	2.77497895840951	2.65759962735238	2.85926919664082	2.83484604151645
ENSRNOG00000008693	297891	Tssk3	0	0	0	0
ENSRNOG00000008694	252899	Miox	0	0	0	0
ENSRNOG00000008697	81526	Ccn3	5.29807859567672	5.57706016140328	5.2640008084677	5.32455173027452
ENSRNOG00000008696	299700	RGD1563365	4.1879093979435	4.00796485740729	4.12286453810559	4.21069589111367
ENSRNOG00000006338	312781	Lrp6	3.56253418063877	3.51600908813468	3.48622127061754	3.45247350468059
ENSRNOG00000006330	304815	Elf3	0	0	0	0
ENSRNOG00000006331	171400	Elovl5	5.83183365259931	5.82300660569069	5.88699214625299	5.87308898136553
